Presbytery,Church,Phone,Website,Email,Pastor,Review Date,Elders on Website? (Y/N),Deacons on Website? (Y/N),Other Staff on Website? (Y/N),Shepherdesses? (Y/N),Deaconesses? (Y/N),Website Status
Central Florida,Orangewood Church,407-539-1500,www.orangewood.org,info@orangewood.org,Dr. Tyler L. Groff,09-24-25,Y,Y,Y,N,N,Functional
Central Florida,Orlando Chinese Evangelical Christian Church,407-331-1477,www.ocecc.org,servants@ocecc.org,Rev. Jinan Zhang,N/A,,,,,,Korean
Central Florida,Pine Ridge Presbyterian Church,407-293-7298,www.pineridgepca.org,pineridgepca@gmail.com,Rev. William J. Colclasure,09-24-25,Y,Y,Y,N,N,Functional
Central Florida,Redeemer Community Church PCA,352-369-4422,www.Rccocala.com,Hello@rccocala.com,Rev. Charles G. DeBardeleben,09-24-25,Y,Y,N,N,N,Functional
Central Florida,Redeemer Presbyterian Church,352-726-0077,www.rpcinverness.com,info@rpcinverness.com,Rev. Ryan S. Jeffes,09-24-25,Y,Y,Y,N,N,Functional
Central Florida,Redeemer Presbyterian Church,321-264-0035,www.myredeemer.cc,office@myredeemer.cc,Rev. Gary Ginn,09-24-25,N,N,N,,,Functional
Central Florida,River Oaks Presbyterian Church,407-330-9103,www.riveroakschurch.com,riveroaks@riveroakschurch.com,Rev. David Camera,09-24-25,Y,Y,Y,N,N,Functional
Central Florida,Saint Andrews Chapel,407-328-1139,sachapel.com,info@sachapel.com,Rev. Burk Parsons,09-24-25,N,N,Y,,,Functional
Central Florida,Seven Rivers Presbyterian Church,352-746-6200,www.sevenrivers.org,srpc@sevenrivers.org,Rev. Brandon Lauranzon,09-24-25,Y,Y,Y,N,N,Functional
Central Florida,Seven Rivers Villages Church,(864) 650-1465,Sevenriversvillages.org,sspeaks@sevenrivers.org,Rev. Stephen Speaks,09-24-25,N,N,N,,,Functional
Central Florida,South Florida Chinese Bible Church,(786) 766-0301,https://www.sflcbc.org,-,-,N/A,,,,,,No Website
Central Florida,Springs Presbyterian Church,352-489-8992,www.springspca.org,spc@springspca.org,-,09-24-25,Y,Y,Y,N,N,Functional
Central Florida,Spruce Creek Presbyterian Church,386-761-2902,www.sprucecreekpca.org,scpca@cfl.rr.com,Dr. Joshua D. Owen,09-24-25,Y,Y,Y,N,N,Functional
Central Florida,St. John's Presbyterian Church,407 749 4022,stjohnspca.com,info@stjohnspca.org,Rev. Frank Cavalli,09-24-25,Y,Y,Y,N,N,Functional
Central Florida,St. Paul's Presbyterian Church,407-647-7774,stpaulsorlando.com,staff@stpaulsorlando.com,Rev. Justin Borger,09-24-25,Y,Y,Y,N,N,Functional
Central Florida,University Presbyterian Church,407-384-3300,upcorlando.org,upcoffice@upcorlando.org,Rev. Richard John Gilmartin,09-24-25,Y,Y,Y,N,N,Functional
Central Florida,Willow Creek Church,407-699-8211,www.willowcreekchurch.org,info@willowcreekchurch.org,Rev. Greg Doty,09-24-25,Y,Y,Y,N,N,Functional
Central Georgia,Bethany Presbyterian Church,706-817-9578,-,dtoller02@yahoo.com,Rev. David Toller,N/A,,,,,,No Website
Central Georgia,Christ Community Presbyterian Church,229-226-6848,www.ccpcthomasville.com,ccpc.pca@gmail.com,Rev. Oscar Jackson,09-26-25,Y,Y,N,N,N,Functional
Central Georgia,Covenant Presbyterian Church,478-453-9628,covenantchurchmville.org,khbryan@gmail.com,Rev. Kreg Bryan,09-26-25,N,N,N,,,Functional
Central Georgia,Covenant Presbyterian Church,478-929-4770,www.covenantpcawr.org,covenantpcawr@gmail.com,Rev. Robert L. Jarrett,09-26-25,Y,N,N,N,,Functional
Central Georgia,Dayspring Presbyterian Church,478-994-4503,www.dayspringpca.com,dayspringpcaforsyth@gmail.com,Rev. David Martin,09-26-25,Y,Y,Y,N,N,Functional
Central Georgia,First Presbyterian Church,478-746-3223,www.fpcmacon.org,info@fpcmacon.org,Rev. George W. Miller Jr.,09-26-25,Y,N,Y,N,,Functional
Central Georgia,Grace Community Church,478-731-3313,www.GraceChurchMacon.com,GraceChurchMacon@aol.com,Rev. Robert F. Veazey,N/A,,,,,,Broken
Central Georgia,Houston Lake Presbyterian Church,478-987-7503,www.houstonlakepres.org,pbankson@houstonlakepres.org,Rev. Paul L. Bankson,09-26-25,Y,Y,Y,N,N,Functional
Central Georgia,Lake Oconee Presbyterian Church,706-484-0600,www.lopc-pca.org,lopc@lopc-pca.org,-,09-26-25,Y,Y,Y,N,N,Functional
Central Georgia,New Life Presbyterian Church,229-382-7238,www.newlifetifton.org,info@newlifetifton.org,Rev. Samuel C. Maves,09-26-25,Y,Y,N,N,N,Functional
Central Georgia,North Macon Presbyterian Church,478-477-7777,www.nmpc.net,office@nmpc.net,Rev. Richard Hunter Stevenson,09-26-25,Y,N,Y,N,,Functional
Central Georgia,Northgate Presbyterian Church,229-883-6946,https://www.northgatepresbyterian.com,northgatepres@outlook.com,Rev. John Albano,09-26-25,Y,Y,Y,N,N,Functional
Central Georgia,Penfield Presbyterian Church,706-453-2038,-,dtoller02@yahoo.com,Rev. David Toller,N/A,,,,,,No Website
Central Georgia,Perry Presbyterian Church,478-987-1403,www.perrypres.org,perrypresbyterianchurch@gmail.com,Rev. Daniel Stanphill,09-26-25,N,N,N,,,Functional
Central Georgia,Redeemer Valdosta,865-789-9009,www.redeemervaldosta.com,church@redeemervaldosta.com,Rev. Scott V. Horne,09-26-25,N,N,N,,,Functional
Central Georgia,St. Andrews Presbyterian Church,229-924-1772,www.saintandrewspca.com,saintandrewspca@gmail.com,Rev. Randy Saye,N/A,,,,,,No Website
Central Georgia,St. Andrews Presbyterian Church,706-327-7750,standrewscolumbus.org,office@standrewscolumbus.org,Rev. Wes Simmons,09-26-25,Y,N,Y,N,,Functional
Central Georgia,Westminster Presbyterian Church,706-323-4441,www.wpcpca.com,mitch@wpcpca.com,Rev. Mitchell A. McGinnis,09-26-25,N,N,N,N,,Functional
Central Indiana,Christ Community Church,317-580-9020,www.christcommunitycarmel.org,info@christcommunitycarmel.org,Rev. James Josiah Jones,09-26-25,Y,Y,Y,N,N,Functional
Central Indiana,Christ Presbyterian Church,765-966-4017,www.cpcrichmond.org,office@cpcrichmond.org,Rev. Rich Hawkins,09-26-25,Y,Y,Y,N,N,Functional
Central Indiana,Crossroads Community Church,317-485-2175,www.crossroadspca.org,officeadmin@crossroadspca.org,Rev. Scott A. Dean,09-26-25,Y,Y,Y,N,N,Functional
Central Indiana,Fountain Square Presbyterian Church,317-238-5487,www.fountainsquarepres.org,pat@fountainsquarepres.org,Rev. Pat Hickman,09-26-25,N,N,Y,,,Functional
Central Indiana,Grace Presbyterian Church,317-849-1565,www.gracepca.org,office@gracepca.org,Rev. Nicholas Davelaar,09-26-25,Y,Y,N,N,N,Functional
Central Indiana,Hope Presbyterian Church,256-710-6923,www.hopebtown.org,officeadmin@hopebtown.org,Rev. Brandon Buller,09-26-25,Y,N,Y,N,,Functional
Central Indiana,Living Branch,-,livingbranch.net,admin@livingbranch.net,Rev. Keith Doane,09-26-25,Y,Y,Y,N,N,Functional
Central Indiana,Midtown Church,317-414-0602,wearemidtown.com,admin@midtownchurchindy.org,Rev. Corey Smith,09-26-25,Y,Y,Y,N,N,Functional
Central Indiana,New City Church,317-352-1479,www.newcityindy.org,admin@newcityindy.org,Rev. Roger N. Williams,09-26-25,Y,N,Y,N,,Functional
Central Indiana,New Life Presbyterian Church,765-759-9189,www.newlifepca.org,obannon@newlifepca.org,Rev. Robert Paul O'Bannon,09-26-25,Y,Y,Y,N,N,Functional
Central Indiana,Redeemer Presbyterian Church,317-238-5487,www.redeemindy.org,info@redeemindy.org,Rev. Charles Anderson,09-26-25,Y,Y,Y,Y,Y,Functional
Central Indiana,Resurrection Presbyterian Church,765-205-1010,resurrectionpresbyterian.org,info@resurrectionpresbyterian.org,Rev. Caleb Ehmke,09-26-25,Y,N,Y,N,,Functional
Central Indiana,Ruah Church,224-578-9266,ruahchurch.com,ruahindy@gmail.com,Rev. Alexander Breytenbach,09-26-25,Y,N,N,N,,Functional
Central Indiana,The Fields Presbyterian Church,619-208-1638,fieldspres.org,michael.a.mcbride@sbcglobal.net,-,09-26-25,Y,N,N,N,,Functional
Central Indiana,Westminster Presbyterian Church,765-288-3355,www.westminpca.com,wpcoffice@westminpca.com,Rev. Kristofer Holroyd,09-26-25,Y,N,Y,N,,Functional
Chesapeake,Abbott Memorial Presbyterian Church,410-276-6207,www.abbottchurch.org,abbottchurchoffice@gmail.com,Rev. Chris W. Garriott,09-26-25,Y,N,N,N,,Functional
Chesapeake,Aisquith Presbyterian Church,410-444-4598,www.aisquith.org,office@aisquith.org,Rev. John Edward Ceselsky,09-26-25,Y,Y,Y,N,Y,Functional
Chesapeake,Broadneck Evangelical Presbyterian Church,410-626-8122,www.broadneckep.org,office@broadneckep.org,Rev. Brian Cummings March,09-26-25,Y,Y,Y,N,N,Functional
Chesapeake,Chapelgate Presbyterian Church,410-442-5800,www.chapelgate.org,cpcoffice@chapelgate.org,Rev. Mike L. Khandjian,09-26-25,Y,Y,Y,Y,Y,Functional
Chesapeake,City of Hope Church,-,www.cityofhopechurch.net,admin@cityofhopechurch.net,Rev. Jonathan Song,09-26-25,Y,Y,Y,N,N,Functional
Chesapeake,Columbia Presbyterian Church,410-730-6004,columbiapres.org,office@columbiapres.org,Rev. Robert A. Bjerkaas,09-26-25,Y,Y,Y,N,N,Functional
Chesapeake,Cornerstone Church PCA,443-508-8771,www.cstone.org,office@cstone.org,Rev. Rob Gicking,09-26-25,Y,Y,N,N,N,Functional
Chesapeake,Covenant of Grace Presbyterian Church,410-833-2160,www.cogpca.org,cogpca@comcast.net,Rev. Mark C. Samuel,09-26-25,Y,N,Y,N,,Functional
Chesapeake,DaySpring Presbyterian Church,410-582-9159,www.dayspringlife.org,dayspring.pca@gmail.com,Rev. Michael P. Horrigan,09-26-25,Y,Y,Y,N,Y,Functional
Chesapeake,Deep Run Church,443-487-8511,deeprunchurch.org,brianlopiccolo@deeprunchurch.org,Rev. Brian LoPiccolo,09-26-25,Y,Y,Y,N,N,Functional
Chesapeake,Evangelical Presbyterian Church,410-266-8090,www.epannapolis.org,nsherwood@epannapolis.org,-,09-26-25,Y,Y,Y,N,N,Functional
Chesapeake,Faith Christian Fellowship Church,410-323-0202,www.fcfchurch.org,fcfoffice@fcfchurch.org,Rev. Jerome Watkins,09-26-25,Y,Y,Y,Y,Y,Functional
Chesapeake,Forest Hill Presbyterian Church,410-809-2209,foresthillpca.org,office@foresthillpca.org,Rev. Jason Van Bemmel,09-26-25,Y,Y,Y,N,N,Functional
Chesapeake,Gateway Community of Faith,410-692-6100,www.gatewaycommunityoffaith.org,info@gatewaycommunityoffaith.org,Rev. Tom Frech,09-26-25,Y,N,N,N,,Functional
Chesapeake,Grace Point Presbyterian Church,410-969-2345,www.gracepointpres.org,office@gracepointpres.org,Rev. Joshua P. Sillaman,09-26-25,N,N,N,,,Functional
Chesapeake,Grace Presbyterian Church,410-798-5300,gracepres.church,office@gracepres.church,Dr. Jerry Straight,09-26-25,Y,Y,Y,N,N,Functional
Chesapeake,Grace Reformed Presbyterian Church,410-247-4088,www.grpca.org,churchoffice@grpca.org,Rev. Doug Serven,09-26-25,Y,N,N,N,,Functional
Chesapeake,Han-Sarang Evangelical Presbyterian Church,410-852-0999,-,bekim111@yahoo.com,Rev. Byungeun Benjamin Kim,N/A,,,,,,No Website
Chesapeake,Hope Chapel,443-470-9778,www.hopechapelmd.com,info@hopechapelmd.com,Rev. Sebastian Y. Kim,09-26-25,Y,N,N,N,,Functional
Chesapeake,Hunt Valley Church,410-771-0690,www.huntvalleychurch.org,HVCpastors@huntvalleychurch.org,-,09-26-25,Y,N,Y,N,,Functional
Chesapeake,Inverness Presbyterian Church,410-282-3143,www.invernesspca.org,invernesschurch@verizon.net,-,N/A,,,,,,Broken
Chesapeake,"Liberty Church, PCA",410-655-5466,www.libertychurchpca.org,office@libertychurchpca.org,Rev. Aaron Lira,09-26-25,Y,N,Y,N,,Functional
Chesapeake,Living Hope Presbyterian Church,443-502-0343,www.livinghopepresbyterian.org,livinghopepresbyterian@gmail.com,Rev. Donald M. Dove,09-26-25,Y,N,Y,N,,Functional
Chesapeake,Loch Raven Presbyterian Church,410-661-5777,www.LochRavenPCA.org,lochravenpca@gmail.com,Rev. William David Milligan,09-26-25,N,N,N,,,Functional
Chesapeake,Mount Airy Presbyterian Church,301-829-5223,www.mtairypca.org,mtairypca@gmail.com,Rev. James B. Richwine,09-26-25,Y,Y,Y,N,N,Functional
Chesapeake,New Song Community Church,410-728-2816,www.nscommunity.org,info@nscommunity.org,Rev. Louis H. Wilson,09-26-25,Y,Y,Y,N,N,Functional
Chesapeake,Pasadena Evangelical Presbyterian Church,410-255-0003,www.pasadena-ep.org,twenger@pasadena-ep.org,Rev. Thomas L. Wenger,09-26-25,N,N,N,,,Functional
Chesapeake,Redeemer Presbyterian Church,410-592-9625,www.redeemerkingsville.com,redeemerkingsville@yahoo.com,Rev. Justin Estrada,09-26-25,Y,Y,N,N,N,Functional
Chesapeake,Safe Harbor Presbyterian Church,410-604-1700,www.safeharborpca.org,info@safeharborpca.org,Rev. Nathan Kenneth Waddell,09-26-25,Y,Y,Y,N,N,Functional
Chesapeake,Severn Run Evangelical Presbyterian Church,410-923-7500,www.severnrunchurch.org,marcyd.srepc@gmail.com,Rev. Jesse M. Crutchley,09-25-26,Y,Y,N,N,N,Functional
Chesapeake,Severna Park Evangelical Presbyterian Church,410-544-5013,www.spepchurch.org,spep@spepchurch.org,Rev. Daniel Joseph Smith,09-25-26,Y,Y,Y,N,N,Functional
Chesapeake,Timonium Presbyterian Church,410-252-5663,www.timoniumpca.org,info@timpca.org,Dr. Nick Ganas,09-26-25,Y,N,Y,N,,Functional
Chesapeake,Trinity Presbyterian Church,443-302-9645,www.trinitypres.us,trinitypresmail@gmail.com,-,N/A,,,,,,Broken
Chesapeake,Valley Presbyterian Church,410-828-6234,www.valleypca.org,church.office@valleypca.org,Rev. Patrick M. Donohue,09-26-25,Y,N,Y,N,,Functional
Chicago Metro,Bethel Christian Church (Chicago),256-975-3923,www.bethelchristianchicago.com/,eoldfather3@gmail.com,Rev. Erik Oldfather,09-26-25,Y,N,N,N,,Functional
Chicago Metro,Bethel Christian Church (Niles),847-902-8205,www.bethelchristian.church,seesunu@gmail.com,Rev. Seesun Yoo,09-26-25,Y,N,N,N,,Functional
Chicago Metro,Boulevard Presbyterian Church,773-486-9590,www.blvdpres.org,office@blvdpres.org,Rev. Jeffrey Allen Schneider,09-26-25,Y,N,Y,N,,Functional
Chicago Metro,Christ Presbyterian Church,630-980-4450,christprespca.org,pablo.herrera@christprespca.org,Rev. Pablo Herrera,09-26-25,Y,Y,Y,N,N,Functional
Chicago Metro,Christ Presbyterian Church of Wheaton,630-331-7277,www.cpcwheaton.com,jon.nielson@cpcwheaton.com,Rev. Jon Nielson,09-26-25,Y,Y,N,N,N,Functional
Chicago Metro,Covenant Fellowship Church of South Holland,708-821-9637,www.cfcsh.org/,covenantfellowship@cfcsh.org,Rev. Richard Zekveld,09-26-25,Y,N,N,N,,Functional
Chicago Metro,Covenant Presbyterian Church,773-486-9590,www.covenantchicago.org,office@covenantchicago.org,Rev. R. Aaron Baker,09-26-25,Y,N,Y,N,,Functional
Chicago Metro,Crete Church,708-672-5400,www.cretechurch.com,info@cretechurch.com,Rev. Brett Revlett,09-26-25,Y,Y,Y,N,N,Functional
Chicago Metro,Ethos Presbyterian Church,773-935-9758,ethoschicago.com,jefferson@ethoschicago.com,Rev. Jefferson Bennett,09-23-25,N,N,N,,,Functional
Chicago Metro,Faith Community Church,630-231-8230,faithchurchwc.org,churchoffice@faithchurchwc.org,Rev. Rhett Austin,09-26-25,Y,N,Y,N,,Functional
Chicago Metro,First Church (PCA),708-474-9610,firstchurchpca.org,info@firstchurchpca.org,Rev. Jacob Gerber,09-26-25,Y,Y,Y,N,N,Functional
Chicago Metro,Grace Church PCA,206-409-0087,www.gracenwi.com,pj@gracenwi.com,Rev. John Rogers,09-26-25,Y,Y,Y,N,N,Functional
Chicago Metro,Grace Presbyterian Church of the North Shore,847-920-9517,www.gracenorthshore.org,office@gracenorthshore.org,Rev. Marshall Brown,09-26-25,Y,N,Y,N,,Functional
Chicago Metro,Lakeview Presbyterian Church,847-680-7940,www.lakeviewpc.org,office@lakeviewpc.org,Rev. David Jeffrey Schuman,09-26-25,Y,Y,Y,N,N,Functional
Chicago Metro,Lincoln Square Presbyterian Church,773-677-7782,www.lincolnsquarepres.org,office@lincolnsquarepres.org,Rev. Chad Lewis,09-26-25,N,N,Y,,,Functional
Chicago Metro,"Living Hope Church, Chicago",708-280-8779,www.livinghopechicago.org,bradbeier@gmail.com,Pastor Taylor Franchuk,09-26-25,N,N,Y,,,Functional
Chicago Metro,Missio Dei Church,815-690-6084,www.mdchurch.us,life@mdchurch.us,Mr. Michael Fenimore,09-26-25,Y,N,N,N,,Functional
Chicago Metro,Naperville Presbyterian Church,630-961-0579,www.npchurch.org,NPC@npchurch.org,Rev. Dane Ortlund,09-26-25,Y,Y,Y,N,N,Functional
Chicago Metro,Peace Community Church,815-469-2868,www.peaceinfrankfort.org,willdevries@peaceinfrankfort.org,Rev. Dr. Kurt Kruger,09-26-25,Y,Y,N,N,N,Functional
Chicago Metro,Redeemer Presbyterian Church,(630) 313-9437,https://www.redeemerpresbyterianchurch.com,redeemerlombard@gmail.com,Rev. Joe Cristman,09-26-25,Y,N,N,N,,Functional
Chicago Metro,Redemption Presbyterian Church,708-381-0866,redemptionpres.com,caleb@redemptionpres.com,Rev. Caleb Hughes,09-26-25,Y,Y,Y,N,N,Functional
Chicago Metro,The Redemption Church,847-984-0872,theredemptionchurch.com,asktrc@theredemptionchurch.com,Rev. Jong Park,9-26-25,Y,Y,Y,N,Y,Functional
Chicago Metro,Trinity Presbyterian Church,630-286-9303,www.TrinityHinsdale.com,office@trinityhinsdale.com,Rev. Geoff M. Ziegler,09-26-25,Y,N,Y,N,,Functional
Chicago Metro,Westminster Presbyterian Church,847-695-0311,www.wpchurch.com,office@wpchurch.com,Rev. Robin Cho,09-26-25,Y,N,Y,N,,Functional
Covenant,Carrollton Presbyterian Church,662-515-1057,-,-,-,N/A,,,,,,No Website
Covenant,Central Hope Church,501-352-0455,centralhope.org,dan@centralhope.org,Rev. Daniel Sean Anderson,09-26-25,Y,N,Y,N,,Functional
Covenant,Christ Church Conway,501-269-6680,www.christchurchconway.org,kevin@christchurchconway.org,Rev. Kevin Hale,09-26-25,Y,Y,N,N,N,Functional
Covenant,Christ Covenant Church,662-469-9330,christcovenantms.org,jplunk@christcovenantms.org,Rev. Jim Plunk,09-26-25,Y,Y,Y,N,N,Functional
Covenant,Christ Fellowship,901-609-6174,www.cfpca.org,mike@cfpca.org,Rev. Mike Winebrenner,9-26-25,Y,N,Y,N,,Functional
Covenant,Christ Presbyterian Church at Olive Branch,662-895-7035,www.cpcms.org,cpcmsoffice@gmail.com,Rev. Logan Patrick Almy,09-26-25,Y,Y,Y,N,N,Functional
Covenant,Christ Presbyterian Church at Oxford,662-234-3399,www.cpcoxford.org,office@cpcoxford.org,Rev. Les Newsom,09-26-25,Y,Y,Y,N,N,Functional
Covenant,Christ Presbyterian Church of Fayette County,901-235-0848,cpcfayette.com,kimberly.abernathy@cpcfayette.com,Rev. Tyler Kenyon,09-26-25,Y,Y,Y,N,N,Functional
Covenant,Christ Redeemer PCA - Mission,870-370-4424,christredeemer.org,info@christredeemer.org,Rev. Bill William Berry,09-26-25,N,N,N,,,Functional
Covenant,College Hill Presbyterian Church,662-234-5020,chpcoxford.org,admin@chpcoxford.org,Rev. Ryan Dean,09-26-25,Y,Y,Y,N,N,Functional
Covenant,Covenant Presbyterian Church,479-242-7737,www.cpcfs.org,jclayton@cpcfs.org,Rev. John Clayton,09-26-25,Y,Y,N,N,N,Functional
Covenant,Covenant Presbyterian Church at Cleveland,662-843-9598,www.covenantcleveland.com,covenantcleveland@yahoo.com,Rev. Timothy A. Starnes,09-26-25,Y,Y,Y,N,N,Functional
Covenant,Covenant Presbyterian Church at Greenville,662-332-6074,www.covenantgreenvillems.org,cpcoffice@suddenlinkmail.com,-,N/A,,,,,,Broken
Covenant,Covenant Presbyterian Church at Jackson,731-420-1214,www.cpcjackson.org,info@cpcjackson.org,Dr. Kevin Chiarot,09-26-25,N,N,N,,,Functional
Covenant,Covenant Presbyterian Church at Little Rock,501-228-5903,www.covenantpca.com,cpc@covenantpca.com,Rev. Tim J. Reed,09-26-25,Y,Y,Y,N,N,Functional
Covenant,Covenant Presbyterian Church at Russellville,479-974-1779,www.covenantrussellville.org,pastor@cpcrussellville.com,Rev. Jonathan Gregory Sargent,09-25-25,Y,Y,N,N,N,Functional
Covenant,Faith Presbyterian Church,662-436-9333,-,davidrharrell@bellsouth.net,Rev. David R. Harrell,N/A,,,,,,No Website
Covenant,First Presbyterian Church at Charleston,662-647-5382,firstprescharleston.org,fpccharleston@yahoo.com,Rev. Grant Gilliam,09-26-25,Y,N,N,N,,Functional
Covenant,First Presbyterian Church at Clarendon,870-747-3854,-,-,Rev. A. John D'Arezzo Jr.,N/A,,,,,,No Website
Covenant,First Presbyterian Church at Clarksdale,662-624-2280,firstpresclarksdale.com,office@firstpresclarksdale.com,Rev. Christopher Marks,09-26-25,Y,N,Y,N,,Functional
Covenant,First Presbyterian Church at Dyersburg,731-285-6284,fpcdyersburg.org,admin@fpcdyersburg.org,Adam Peeler,09-26-25,Y,N,Y,N,,Functional
Covenant,First Presbyterian Church at Indianola,662-887-1975,www.indianolapca.org,office@indianolapca.org,-,09-26-25,Y,Y,N,N,N,Functional
Covenant,First Presbyterian Church at Water Valley,662-473-1421,www.fpcwatervalley.org,fpcwatervalley@gmail.com,Rev. Curt E. Presley III,09-26-25,Y,Y,N,N,N,Functional
Covenant,Grace Community Church PCA,-,gccmemphis.com,church.office@gccmemphis.com,Rev. Ashley Dusenbery,09-26-25,Y,Y,Y,N,N,Functional
Covenant,Grace Presbyterian Church Grenada,662-219-3727,https://www.gpcgrenada.org,info@gpcgrenada.org,-,09-26-25,Y,Y,Y,N,N,Functional
Covenant,Grace Presbyterian Church,731-592-2428,www.graceunioncity.com,-,Rev. Steven C. Wright,N/A,,,,,,Broken
Covenant,Grace Presbyterian Church at Jackson,731-423-1537,www.jacksongracepca.com,jacksongracepca@gmail.com,Rev. Scott L. Floyd,09-26-25,Y,N,N,N,,Functional
Covenant,Grace Presbyterian Church at Starkville,662-324-0180,www.gracestarkville.org,office@gracestarkville.org,Rev. Seth Starkey,09-26-25,Y,Y,Y,N,N,Functional
Covenant,Hickory Withe Presbyterian Church,901-299-4025,www.hwpca.org,dougpca@bellsouth.net,Rev. Douglas M. Barcroft,09-26-25,Y,Y,N,N,N,Functional
Covenant,Hope Church Hot Springs,501-623-1112,www.hopechurchpca.org,-,Rev. Scott Davis,09-26-25,Y,Y,N,N,N,Functional
